timestamp,value
2022-11-02T06:33:33Z,97.2
2022-11-02T06:34:33Z,97.2
2022-11-02T06:35:33Z,97.2
2022-11-02T06:36:33Z,97.2
2022-11-02T06:37:33Z,97.2
2022-11-02T06:38:33Z,97.2
2022-11-02T06:39:33Z,97.3
2022-11-02T06:40:33Z,50.0
2022-11-02T06:41:33Z,97.4
2022-11-02T06:42:33Z,97.4
2022-11-02T06:43:33Z,97.4
2022-11-02T06:44:33Z,97.4
2022-11-02T06:45:33Z,97.3
2022-11-02T06:46:33Z,97.4
2022-11-02T06:47:33Z,97.5
2022-11-02T06:48:33Z,97.5
2022-11-02T06:49:33Z,97.6
2022-11-02T06:50:33Z,97.4
2022-11-02T06:51:33Z,97.4
2022-11-02T06:52:33Z,97.4
2022-11-02T06:53:33Z,97.5
2022-11-02T06:54:33Z,97.5
2022-11-02T06:55:33Z,97.5
2022-11-02T06:56:33Z,50.0
2022-11-02T06:57:33Z,97.4
2022-11-02T06:58:33Z,97.3
2022-11-02T06:59:33Z,97.2
2022-11-02T07:00:33Z,50.0
2022-11-02T07:01:33Z,97.2
2022-11-02T07:02:33Z,97.2
2022-11-02T07:03:33Z,50.0
2022-11-02T07:04:33Z,97.3
2022-11-02T07:05:33Z,97.4
2022-11-02T07:06:33Z,96.8
2022-11-02T07:07:33Z,96.5
2022-11-02T07:08:33Z,96.6
2022-11-02T07:09:33Z,96.7
2022-11-02T07:10:33Z,96.9
2022-11-02T07:11:33Z,50.0
2022-11-02T07:12:33Z,96.8
2022-11-02T07:13:33Z,50.0
2022-11-02T07:14:33Z,95.8
2022-11-02T07:15:33Z,95.7
2022-11-02T07:16:33Z,50.0
2022-11-02T07:17:33Z,90.7
2022-11-02T07:18:33Z,86.6
2022-11-02T07:19:33Z,84.1
2022-11-02T07:20:33Z,83.9
2022-11-02T07:21:33Z,88.1
2022-11-02T07:22:33Z,91.8
2022-11-02T07:23:33Z,50.0
2022-11-02T07:24:33Z,88.3
2022-11-02T07:25:33Z,85.6
2022-11-02T07:26:33Z,50.0
2022-11-02T07:27:33Z,87.1
2022-11-02T07:28:33Z,90.7
2022-11-02T07:29:33Z,92.6
2022-11-02T07:30:33Z,94.1
2022-11-02T07:31:33Z,95.4
2022-11-02T07:32:33Z,96.6
2022-11-02T07:33:33Z,97.1
2022-11-02T07:34:33Z,97.3
2022-11-02T07:35:33Z,97.6
2022-11-02T07:36:33Z,50.0
2022-11-02T07:37:33Z,97.6
2022-11-02T07:38:33Z,97.5
2022-11-02T07:39:33Z,97.6
2022-11-02T07:40:33Z,97.8
2022-11-02T07:41:33Z,97.8
2022-11-02T07:42:33Z,50.0
2022-11-02T07:43:33Z,50.0
2022-11-02T07:44:33Z,97.7
2022-11-02T07:45:33Z,97.8
2022-11-02T07:46:33Z,97.6
2022-11-02T07:47:33Z,97.9
2022-11-02T07:48:33Z,98.1
2022-11-02T07:49:33Z,98.3
2022-11-02T07:50:33Z,98.7
2022-11-02T07:51:33Z,99.0
2022-11-02T07:52:33Z,98.8
2022-11-02T07:53:33Z,98.9
2022-11-02T07:54:33Z,98.7
2022-11-02T07:55:33Z,98.8
2022-11-02T07:56:33Z,98.9
2022-11-02T07:57:33Z,50.0
2022-11-02T07:58:33Z,98.6
2022-11-02T07:59:33Z,50.0
2022-11-02T08:00:33Z,50.0
2022-11-02T08:01:33Z,95.4
2022-11-02T08:02:33Z,95.4
2022-11-02T08:03:33Z,50.0
2022-11-02T08:04:33Z,50.0
2022-11-02T08:05:33Z,95.0
2022-11-02T08:06:33Z,95.2
2022-11-02T08:07:33Z,95.5
2022-11-02T08:08:33Z,95.5
2022-11-02T08:09:33Z,95.3
2022-11-02T08:10:33Z,93.0
2022-11-02T08:11:33Z,93.0
2022-11-02T08:12:33Z,93.3
2022-11-02T08:13:33Z,94.0
2022-11-02T08:14:33Z,94.5
2022-11-02T08:15:33Z,94.8
2022-11-02T08:16:33Z,95.1
2022-11-02T08:17:33Z,94.3
2022-11-02T08:18:33Z,50.0
2022-11-02T08:19:33Z,93.5
2022-11-02T08:20:33Z,92.8
2022-11-02T08:21:33Z,92.8
2022-11-02T08:22:33Z,93.0
2022-11-02T08:23:33Z,93.4
2022-11-02T08:24:33Z,94.2
2022-11-02T08:25:33Z,94.0
2022-11-02T08:26:33Z,93.8
2022-11-02T08:27:33Z,94.3
2022-11-02T08:28:33Z,94.7
2022-11-02T08:29:33Z,94.6
2022-11-02T08:30:33Z,94.8
2022-11-02T08:31:33Z,93.1
2022-11-02T08:32:33Z,50.0
2022-11-02T08:33:33Z,93.2
2022-11-02T08:34:33Z,94.6
2022-11-02T08:35:33Z,95.5
2022-11-02T08:36:33Z,96.1
2022-11-02T08:37:33Z,96.4
2022-11-02T08:38:33Z,96.8
2022-11-02T08:39:33Z,97.0
2022-11-02T08:40:33Z,97.2
2022-11-02T08:41:33Z,97.3
2022-11-02T08:42:33Z,97.5
2022-11-02T08:43:33Z,97.5
2022-11-02T08:44:33Z,97.7
2022-11-02T08:45:33Z,97.7
2022-11-02T08:46:33Z,97.7
2022-11-02T08:47:33Z,50.0
2022-11-02T08:48:33Z,97.0
2022-11-02T08:49:33Z,96.2
2022-11-02T08:50:33Z,95.6
2022-11-02T08:51:33Z,95.0
2022-11-02T08:52:33Z,94.7
2022-11-02T08:53:33Z,94.3
2022-11-02T08:54:33Z,94.2
2022-11-02T08:55:33Z,50.0
2022-11-02T08:56:33Z,50.0
2022-11-02T08:57:33Z,93.6
2022-11-02T08:58:33Z,92.9
2022-11-02T08:59:33Z,93.6
2022-11-02T09:00:33Z,94.0
2022-11-02T09:01:33Z,94.1
2022-11-02T09:02:33Z,94.0
2022-11-02T09:03:33Z,50.0
2022-11-02T09:04:33Z,93.6
2022-11-02T09:05:33Z,93.5
2022-11-02T09:06:33Z,93.8
2022-11-02T09:07:33Z,94.5
2022-11-02T09:08:33Z,94.9
2022-11-02T09:09:33Z,95.3
2022-11-02T09:10:33Z,95.5
2022-11-02T09:11:33Z,50.0
2022-11-02T09:12:33Z,95.6
2022-11-02T09:13:33Z,95.0
2022-11-02T09:14:33Z,95.0
2022-11-02T09:15:33Z,95.1
2022-11-02T09:16:33Z,95.3
2022-11-02T09:17:33Z,50.0
2022-11-02T09:18:33Z,95.1
2022-11-02T09:19:33Z,96.0
2022-11-02T09:20:33Z,96.8
2022-11-02T09:21:33Z,97.4
2022-11-02T09:22:33Z,97.6
2022-11-02T09:23:33Z,97.8
2022-11-02T09:24:33Z,97.9
2022-11-02T09:25:33Z,97.7
2022-11-02T09:26:33Z,97.6
2022-11-02T09:27:33Z,97.8
2022-11-02T09:28:33Z,97.9
2022-11-02T09:29:33Z,50.0
2022-11-02T09:30:33Z,50.0
2022-11-02T09:31:33Z,97.6
2022-11-02T09:32:33Z,96.2
2022-11-02T09:33:33Z,96.0
2022-11-02T09:34:33Z,50.0
2022-11-02T09:35:33Z,96.0
2022-11-02T09:36:33Z,50.0
2022-11-02T09:37:33Z,95.9
2022-11-02T09:38:33Z,96.2
2022-11-02T09:39:33Z,96.6
2022-11-02T09:40:33Z,96.9
2022-11-02T09:41:33Z,50.0
2022-11-02T09:42:33Z,97.2
2022-11-02T09:43:33Z,97.7
2022-11-02T09:44:33Z,97.8
2022-11-02T09:45:33Z,98.0
2022-11-02T09:46:33Z,98.0
2022-11-02T09:47:33Z,98.2
2022-11-02T09:48:33Z,50.0
2022-11-02T09:49:33Z,98.2
2022-11-02T09:50:33Z,50.0
2022-11-02T09:51:33Z,98.3
2022-11-02T09:52:33Z,98.4
2022-11-02T09:53:33Z,50.0
2022-11-02T09:54:33Z,98.0
2022-11-02T09:55:33Z,97.4
2022-11-02T09:56:33Z,97.1
2022-11-02T09:57:33Z,96.9
2022-11-02T09:58:33Z,96.5
2022-11-02T09:59:33Z,96.4
2022-11-02T10:00:33Z,96.6
2022-11-02T10:01:33Z,96.8
2022-11-02T10:02:33Z,96.9
2022-11-02T10:03:33Z,97.2
2022-11-02T10:04:33Z,97.3
2022-11-02T10:05:33Z,97.4
2022-11-02T10:06:33Z,97.5
2022-11-02T10:07:33Z,97.4
2022-11-02T10:08:33Z,97.5
2022-11-02T10:09:33Z,97.5
2022-11-02T10:10:33Z,97.6
2022-11-02T10:11:33Z,97.5
2022-11-02T10:12:33Z,97.4
2022-11-02T10:13:33Z,97.4
2022-11-02T10:14:33Z,97.4
2022-11-02T10:15:33Z,97.4
2022-11-02T10:16:33Z,97.6
2022-11-02T10:17:33Z,97.4
2022-11-02T10:18:33Z,97.3
2022-11-02T10:19:33Z,97.4
2022-11-02T10:20:33Z,97.4
2022-11-02T10:21:33Z,97.4
2022-11-02T10:22:33Z,97.2
2022-11-02T10:23:33Z,97.1
2022-11-02T10:24:33Z,96.6
2022-11-02T10:25:33Z,96.4
2022-11-02T10:26:33Z,96.3
2022-11-02T10:27:33Z,96.3
2022-11-02T10:28:33Z,96.4
2022-11-02T10:29:33Z,96.4
2022-11-02T10:30:33Z,96.3
2022-11-02T10:31:33Z,96.4
2022-11-02T10:32:33Z,96.4
2022-11-02T10:33:33Z,96.3
2022-11-02T10:34:33Z,96.2
2022-11-02T10:35:33Z,96.4
2022-11-02T10:36:33Z,96.3
2022-11-02T10:37:33Z,96.3
2022-11-02T10:38:33Z,96.3
2022-11-02T10:39:33Z,96.3
2022-11-02T10:40:33Z,96.3
2022-11-02T10:41:33Z,96.3
2022-11-02T10:42:33Z,96.3
2022-11-02T10:43:33Z,96.3
2022-11-02T10:44:33Z,96.3
2022-11-02T10:45:33Z,50.0
2022-11-02T10:46:33Z,50.0
2022-11-02T10:47:33Z,95.8
2022-11-02T10:48:33Z,95.3
2022-11-02T10:49:33Z,95.1
2022-11-02T10:50:33Z,95.1
2022-11-02T10:51:33Z,95.1
2022-11-02T10:52:33Z,95.6
2022-11-02T10:53:33Z,96.1
2022-11-02T10:54:33Z,96.3
2022-11-02T10:55:33Z,96.5
2022-11-02T10:56:33Z,96.7
2022-11-02T10:57:33Z,96.9
2022-11-02T10:58:33Z,97.0
2022-11-02T10:59:33Z,97.2
2022-11-02T11:00:33Z,97.3
2022-11-02T11:01:33Z,97.3
2022-11-02T11:02:33Z,97.5
2022-11-02T11:03:33Z,97.6
2022-11-02T11:04:33Z,97.6
2022-11-02T11:05:33Z,97.6
2022-11-02T11:06:33Z,97.7
2022-11-02T11:07:33Z,97.7
2022-11-02T11:08:33Z,50.0
2022-11-02T11:09:33Z,50.0
2022-11-02T11:10:33Z,95.4
2022-11-02T11:11:33Z,93.7
2022-11-02T11:12:33Z,92.6
2022-11-02T11:13:33Z,90.3
2022-11-02T11:14:33Z,89.3
2022-11-02T11:15:33Z,50.0
2022-11-02T11:16:33Z,89.1
2022-11-02T11:17:33Z,87.7
2022-11-02T11:18:33Z,87.2
2022-11-02T11:19:33Z,86.9
2022-11-02T11:20:33Z,87.1
2022-11-02T11:21:33Z,85.4
2022-11-02T11:22:33Z,86.7
2022-11-02T11:23:33Z,85.0
2022-11-02T11:24:33Z,50.0
2022-11-02T11:25:33Z,86.5
2022-11-02T11:26:33Z,87.5
2022-11-02T11:27:33Z,90.6
2022-11-02T11:28:33Z,89.8
2022-11-02T11:29:33Z,90.8
2022-11-02T11:30:33Z,89.7
2022-11-02T11:31:33Z,89.6
2022-11-02T11:32:33Z,89.2
2022-11-02T11:33:33Z,89.2
2022-11-02T11:34:33Z,50.0
2022-11-02T11:35:33Z,88.3
2022-11-02T11:36:33Z,86.6
2022-11-02T11:37:33Z,84.1
2022-11-02T11:38:33Z,82.1
2022-11-02T11:39:33Z,81.7
2022-11-02T11:40:33Z,81.3
2022-11-02T11:41:33Z,81.1
2022-11-02T11:42:33Z,80.8
2022-11-02T11:43:33Z,80.9
2022-11-02T11:44:33Z,81.0
2022-11-02T11:45:33Z,81.1
2022-11-02T11:46:33Z,80.7
2022-11-02T11:47:33Z,50.0
2022-11-02T11:48:33Z,50.0
2022-11-02T11:49:33Z,83.5
2022-11-02T11:50:33Z,87.8
2022-11-02T11:51:33Z,90.9
2022-11-02T11:52:33Z,93.1
2022-11-02T11:53:33Z,94.8
2022-11-02T11:54:33Z,95.8
2022-11-02T11:55:33Z,50.0
2022-11-02T11:56:33Z,92.6
2022-11-02T11:57:33Z,88.9
2022-11-02T11:58:33Z,86.4
2022-11-02T11:59:33Z,85.0
2022-11-02T12:00:33Z,83.7
2022-11-02T12:01:33Z,82.2
2022-11-02T12:02:33Z,82.7
2022-11-02T12:03:33Z,82.7
2022-11-02T12:04:33Z,82.5
2022-11-02T12:05:33Z,82.1
2022-11-02T12:06:33Z,82.9
2022-11-02T12:07:33Z,83.2
2022-11-02T12:08:33Z,83.0
2022-11-02T12:09:33Z,84.4
2022-11-02T12:10:33Z,85.9
2022-11-02T12:11:33Z,85.4
2022-11-02T12:12:33Z,84.4
2022-11-02T12:13:33Z,83.6
2022-11-02T12:14:33Z,83.1
2022-11-02T12:15:33Z,82.8
2022-11-02T12:16:33Z,82.9
2022-11-02T12:17:33Z,82.5
2022-11-02T12:18:33Z,82.4
2022-11-02T12:19:33Z,82.1
2022-11-02T12:20:33Z,81.7
2022-11-02T12:21:33Z,81.8
2022-11-02T12:22:33Z,81.8
2022-11-02T12:23:33Z,81.9
2022-11-02T12:24:33Z,82.0
2022-11-02T12:25:33Z,82.0
2022-11-02T12:26:33Z,81.7
2022-11-02T12:27:33Z,81.9
2022-11-02T12:28:33Z,81.7
2022-11-02T12:29:33Z,81.6
2022-11-02T12:30:33Z,81.5
2022-11-02T12:31:33Z,81.4
2022-11-02T12:32:33Z,81.1
2022-11-02T12:33:33Z,81.0
2022-11-02T12:34:33Z,81.0
2022-11-02T12:35:33Z,80.6
2022-11-02T12:36:33Z,80.4
2022-11-02T12:37:33Z,80.1
2022-11-02T12:38:33Z,50.0
2022-11-02T12:39:33Z,83.6
2022-11-02T12:40:33Z,89.1
2022-11-02T12:41:33Z,92.9
2022-11-02T12:42:33Z,95.3
2022-11-02T12:43:33Z,96.7
2022-11-02T12:44:33Z,97.7
2022-11-02T12:45:33Z,98.6
2022-11-02T12:46:33Z,99.0
2022-11-02T12:47:33Z,99.2
2022-11-02T12:48:33Z,99.3
2022-11-02T12:49:33Z,99.5
2022-11-02T12:50:33Z,99.8
2022-11-02T12:51:33Z,100.0
2022-11-02T12:52:33Z,100.0
2022-11-02T12:53:33Z,100.0
2022-11-02T12:54:33Z,100.0
2022-11-02T12:55:33Z,100.0
2022-11-02T12:56:33Z,100.0
2022-11-02T12:57:33Z,100.0
2022-11-02T12:58:33Z,100.0
2022-11-02T12:59:33Z,100.0
2022-11-02T13:00:33Z,100.0
2022-11-02T13:01:33Z,100.0
2022-11-02T13:02:33Z,100.0
2022-11-02T13:03:33Z,100.0
2022-11-02T13:04:33Z,100.0
2022-11-02T13:05:33Z,50.0
2022-11-02T13:06:33Z,100.0
2022-11-02T13:07:33Z,100.0
2022-11-02T13:08:33Z,99.5
2022-11-02T13:09:33Z,99.3
2022-11-02T13:10:33Z,99.1
2022-11-02T13:11:33Z,99.1
2022-11-02T13:12:33Z,99.3
2022-11-02T13:13:33Z,99.4
2022-11-02T13:14:33Z,99.6
2022-11-02T13:15:33Z,99.6
2022-11-02T13:16:33Z,99.7
2022-11-02T13:17:33Z,99.8
2022-11-02T13:18:33Z,99.8
2022-11-02T13:19:33Z,99.1
2022-11-02T13:20:33Z,99.3
2022-11-02T13:21:33Z,99.6
2022-11-02T13:22:33Z,99.5
2022-11-02T13:23:33Z,99.8
2022-11-02T13:24:33Z,99.8
2022-11-02T13:25:33Z,99.9
2022-11-02T13:26:33Z,100.0
2022-11-02T13:27:33Z,50.0
2022-11-02T13:28:33Z,99.1
2022-11-02T13:29:33Z,98.6
2022-11-02T13:30:33Z,50.0
2022-11-02T13:31:33Z,98.2
2022-11-02T13:32:33Z,50.0
2022-11-02T13:33:33Z,96.7
2022-11-02T13:34:33Z,96.1
2022-11-02T13:35:33Z,94.6
2022-11-02T13:36:33Z,94.0
2022-11-02T13:37:33Z,91.5
2022-11-02T13:38:33Z,93.1
2022-11-02T13:39:33Z,93.8
2022-11-02T13:40:33Z,92.6
2022-11-02T13:41:33Z,92.5
2022-11-02T13:42:33Z,92.8
2022-11-02T13:43:33Z,92.6
2022-11-02T13:44:33Z,91.3
2022-11-02T13:45:33Z,91.0
2022-11-02T13:46:33Z,90.8
2022-11-02T13:47:33Z,90.7
2022-11-02T13:48:33Z,91.1
2022-11-02T13:49:33Z,91.1
2022-11-02T13:50:33Z,90.2
2022-11-02T13:51:33Z,90.2
2022-11-02T13:52:33Z,88.9
2022-11-02T13:53:33Z,89.1
2022-11-02T13:54:33Z,89.5
2022-11-02T13:55:33Z,89.5
2022-11-02T13:56:33Z,89.8
2022-11-02T13:57:33Z,89.6
2022-11-02T13:58:33Z,89.4
2022-11-02T13:59:33Z,90.5
2022-11-02T14:00:33Z,91.8
2022-11-02T14:01:33Z,91.7
2022-11-02T14:02:33Z,90.4
2022-11-02T14:03:33Z,89.4
2022-11-02T14:04:33Z,88.7
2022-11-02T14:05:33Z,87.6
2022-11-02T14:06:33Z,88.0
2022-11-02T14:07:33Z,86.6
2022-11-02T14:08:33Z,86.9
2022-11-02T14:09:33Z,86.9
2022-11-02T14:10:33Z,88.4
2022-11-02T14:11:33Z,88.5
2022-11-02T14:12:33Z,88.6
2022-11-02T14:13:33Z,88.7
2022-11-02T14:14:33Z,86.5
2022-11-02T14:15:33Z,87.4
2022-11-02T14:16:33Z,87.6
2022-11-02T14:17:33Z,88.0
2022-11-02T14:18:33Z,50.0
2022-11-02T14:19:33Z,50.0
2022-11-02T14:20:33Z,88.9
2022-11-02T14:21:33Z,91.9
2022-11-02T14:22:33Z,93.8
2022-11-02T14:23:33Z,95.0
2022-11-02T14:24:33Z,95.7
2022-11-02T14:25:33Z,96.3
2022-11-02T14:26:33Z,96.6
2022-11-02T14:27:33Z,96.9
2022-11-02T14:28:33Z,97.0
2022-11-02T14:29:33Z,97.1
2022-11-02T14:30:33Z,97.3
2022-11-02T14:31:33Z,97.3
2022-11-02T14:32:33Z,97.4
2022-11-02T14:33:33Z,97.4
2022-11-02T14:34:33Z,97.5
2022-11-02T14:35:33Z,97.5
2022-11-02T14:36:33Z,97.6
2022-11-02T14:37:33Z,97.6
2022-11-02T14:38:33Z,97.6
2022-11-02T14:39:33Z,97.5
2022-11-02T14:40:33Z,97.6
2022-11-02T14:41:33Z,97.5
2022-11-02T14:42:33Z,97.6
2022-11-02T14:43:33Z,97.7
2022-11-02T14:44:33Z,97.7
2022-11-02T14:45:33Z,97.8
2022-11-02T14:46:33Z,97.9
2022-11-02T14:47:33Z,98.1
2022-11-02T14:48:33Z,98.2
2022-11-02T14:49:33Z,98.3
2022-11-02T14:50:33Z,98.3
2022-11-02T14:51:33Z,98.3
2022-11-02T14:52:33Z,98.2
2022-11-02T14:53:33Z,98.4
2022-11-02T14:54:33Z,98.3
2022-11-02T14:55:33Z,98.5
2022-11-02T14:56:33Z,98.5
2022-11-02T14:57:33Z,98.3
2022-11-02T14:58:33Z,97.9
2022-11-02T14:59:33Z,98.1
2022-11-02T15:00:33Z,98.2
2022-11-02T15:01:33Z,98.2
2022-11-02T15:02:33Z,98.1
2022-11-02T15:03:33Z,98.1
2022-11-02T15:04:33Z,98.2
2022-11-02T15:05:33Z,98.2
2022-11-02T15:06:33Z,98.1
2022-11-02T15:07:33Z,50.0
2022-11-02T15:08:33Z,96.9
2022-11-02T15:09:33Z,93.7
2022-11-02T15:10:33Z,91.9
2022-11-02T15:11:33Z,89.8
2022-11-02T15:12:33Z,89.3
2022-11-02T15:13:33Z,88.2
2022-11-02T15:14:33Z,88.4
2022-11-02T15:15:33Z,88.4
2022-11-02T15:16:33Z,87.1
2022-11-02T15:17:33Z,85.2
2022-11-02T15:18:33Z,83.8
2022-11-02T15:19:33Z,84.7
2022-11-02T15:20:33Z,85.4
2022-11-02T15:21:33Z,86.2
2022-11-02T15:22:33Z,84.4
2022-11-02T15:23:33Z,84.7
2022-11-02T15:24:33Z,84.1
2022-11-02T15:25:33Z,83.8
2022-11-02T15:26:33Z,83.4
2022-11-02T15:27:33Z,83.5
2022-11-02T15:28:33Z,83.9
2022-11-02T15:29:33Z,50.0
2022-11-02T15:30:33Z,50.0
2022-11-02T15:31:33Z,50.0
2022-11-02T15:32:33Z,50.0
2022-11-02T15:33:33Z,89.8
2022-11-02T15:34:33Z,92.3
2022-11-02T15:35:33Z,50.0
2022-11-02T15:36:33Z,92.6
2022-11-02T15:37:33Z,94.1
2022-11-02T15:38:33Z,95.3
2022-11-02T15:39:33Z,95.9
2022-11-02T15:40:33Z,96.3
2022-11-02T15:41:33Z,96.5
2022-11-02T15:42:33Z,96.5
2022-11-02T15:43:33Z,96.6
2022-11-02T15:44:33Z,96.4
2022-11-02T15:45:33Z,95.7
2022-11-02T15:46:33Z,96.1
2022-11-02T15:47:33Z,50.0
2022-11-02T15:48:33Z,96.4
2022-11-02T15:49:33Z,96.4
2022-11-02T15:50:33Z,96.6
2022-11-02T15:51:33Z,96.9
2022-11-02T15:52:33Z,97.1
2022-11-02T15:53:33Z,97.6
2022-11-02T15:54:33Z,50.0
2022-11-02T15:55:33Z,97.3
2022-11-02T15:56:33Z,97.4
2022-11-02T15:57:33Z,97.6
2022-11-02T15:58:33Z,97.6
2022-11-02T15:59:33Z,97.9
2022-11-02T16:00:33Z,50.0
2022-11-02T16:01:33Z,98.7
2022-11-02T16:02:33Z,99.5
2022-11-02T16:03:33Z,100.0
2022-11-02T16:04:33Z,100.0
2022-11-02T16:05:33Z,50.0
2022-11-02T16:06:33Z,50.0
2022-11-02T16:07:33Z,95.7
2022-11-02T16:08:33Z,95.2
2022-11-02T16:09:33Z,50.0
2022-11-02T16:10:33Z,91.4
2022-11-02T16:11:33Z,88.7
2022-11-02T16:12:33Z,50.0
2022-11-02T16:13:33Z,50.0
2022-11-02T16:14:33Z,50.0
2022-11-02T16:15:33Z,50.0
2022-11-02T16:16:33Z,87.9
2022-11-02T16:17:33Z,88.9
2022-11-02T16:18:33Z,91.9
2022-11-02T16:19:33Z,50.0
2022-11-02T16:20:33Z,94.1
2022-11-02T16:21:33Z,94.9
2022-11-02T16:22:33Z,95.7
2022-11-02T16:23:33Z,50.0
2022-11-02T16:24:33Z,50.0
2022-11-02T16:25:33Z,50.0
2022-11-02T16:26:33Z,50.0
2022-11-02T16:27:33Z,94.4
2022-11-02T16:28:33Z,93.2
2022-11-02T16:29:33Z,91.1
2022-11-02T16:30:33Z,88.6
2022-11-02T16:31:33Z,86.9
2022-11-02T16:32:33Z,50.0
2022-11-02T16:33:33Z,86.8
2022-11-02T16:34:33Z,87.5
2022-11-02T16:35:33Z,87.6
2022-11-02T16:36:33Z,87.8
2022-11-02T16:37:33Z,88.6
2022-11-02T16:38:33Z,90.1
2022-11-02T16:39:33Z,50.0
2022-11-02T16:40:33Z,50.0
2022-11-02T16:41:33Z,50.0
2022-11-02T16:42:33Z,50.0
2022-11-02T16:43:33Z,90.4
2022-11-02T16:44:33Z,50.0
2022-11-02T16:45:33Z,50.0
